estado,ano,mes,producao_litros,temperatura_media,chuvas_mm,preco_litro
SC,2020,12,4731,26.811080194226534,114.09157507832536,1.76
PR,2021,7,11839,23.207386109000492,132.56933560934192,1.99
PE,2016,2,16451,23.984196670042547,135.0184734823842,2.15
PR,2016,2,17287,25.216993371599674,80.12704151076824,1.8
SC,2021,10,13854,22.180794713259186,76.31454309326944,1.7
PR,2015,12,10833,16.910462816876308,177.60475038360266,1.97
PE,2022,10,14106,25.18940091488654,135.31415715718742,1.7
RS,2017,1,16038,26.884099464149784,120.21997604640815,2.3
SP,2020,4,12579,24.165605261385547,59.91604816661079,1.07
PA,2023,7,13143,22.21227767756086,10.587625705789065,1.75
GO,2020,9,10750,23.00791156367168,85.36656937945955,2.52
SC,2023,3,5316,17.915180878263627,77.36704417010856,2.03
SC,2021,12,11128,23.00032203791279,84.48372713356866,2.16
GO,2023,11,8614,20.6547455787741,142.64282197008825,2.06
PE,2016,7,8630,21.90107513379758,176.37046043821763,1.91
GO,2022,7,19169,20.50295017904871,155.47330909773234,2.43
GO,2022,7,16757,20.15706769668442,69.71415416757026,1.93
RS,2016,2,3532,20.98766272572466,126.90869732637549,1.85
SP,2018,6,6575,25.8984559083273,75.63397319456041,2.3
SC,2021,2,10182,22.470630813120792,7.9444133789967,1.52
GO,2018,6,8796,20.676224321415415,96.17702245802619,2.01
MG,2018,10,13587,26.262042214183467,163.03626745276534,1.94
SP,2020,3,5782,24.386916323435692,83.2652515745867,2.01
SP,2020,2,16792,16.90900337998762,141.66122640724822,1.95
MG,2017,12,11779,26.986873026767316,66.71972110454388,2.21
RS,2023,6,10297,24.21622017640936,134.4249232789561,2.43
BA,2016,2,11928,26.31112178722219,87.8200246123469,2.24
PR,2020,5,9912,23.324332984917174,176.16842765648974,2.0
SP,2021,2,1846,28.8140718896431,84.33387039979343,2.29
PE,2023,3,12059,22.854334069622013,72.88068681588527,2.32
CE,2017,3,10396,16.09248309146038,173.57438325867736,2.21
PE,2017,6,7227,21.331889201325446,71.15808781652456,2.41
SC,2021,6,17487,25.506417387903312,110.64163035626734,1.4
PA,2018,10,15347,24.477259577531598,71.51835982287565,2.11
SP,2022,3,24194,23.632457280465584,146.20483567211429,2.19
GO,2021,3,16174,21.040841786110235,164.84398356804977,1.66
PR,2019,12,8782,24.05525755855962,66.27359610423929,2.17
BA,2021,1,7471,23.956873160641063,127.31694277778905,2.37
CE,2017,7,9528,23.92605279196901,131.95784785196201,2.03
CE,2016,8,8666,25.61301035460569,106.31002527886483,2.3
PR,2020,2,12543,24.545306686151452,176.27955763945084,2.41
PE,2016,4,4306,23.24311297236456,175.90131457852334,2.5
BA,2017,10,15236,20.992305450007333,57.367754518217424,2.45
CE,2020,7,12455,28.07998581168734,160.4329054188217,2.51
SP,2019,8,14662,29.94480420795405,125.33078299615505,1.95
PR,2022,1,6279,29.232629467776185,112.20038148247596,1.98
RS,2023,4,13233,26.09724266023253,88.39040025508345,1.36
SC,2017,6,18495,18.97475759861471,25.88540883379649,1.78
SP,2017,3,7697,18.607995066200193,114.15108097241935,2.47
RS,2017,5,7560,22.35473133261573,115.39337937386215,1.92
CE,2020,10,15559,23.83574533235768,199.73669763541113,2.22
PE,2015,9,7154,23.712518757725082,66.29405104933568,2.17
SP,2021,11,10833,24.581255498027627,19.636439809713877,2.47
GO,2015,3,19378,19.822660420490436,41.041339063184566,1.49
RS,2019,5,7631,28.82225804124405,179.56115998841204,2.21
GO,2022,8,19722,28.51571606821924,77.61051908182502,2.2
BA,2018,6,10321,20.065938324240342,168.19125868001885,1.84
PA,2019,4,6393,18.41536941551506,100.31282704853687,2.39
PR,2018,8,15018,23.730763991954657,51.26568406412114,1.68
SC,2018,11,12538,27.786271488077535,200.06589784330797,2.42
PA,2022,3,12065,23.903458304612954,165.88883488629625,1.45
SC,2016,3,8156,24.779865919632694,91.02416068842308,1.83
PR,2015,4,12502,22.680865318691005,149.8398883063794,2.06
RS,2017,9,1661,24.43883713143406,106.15311832631421,2.17
PR,2023,5,13093,26.833431396595508,121.87938072931637,1.54
SP,2018,8,18486,25.236327615411714,188.1160826080905,2.41
PR,2019,6,3172,25.726526183270053,24.018290674118745,2.33
PR,2016,3,9966,19.010296562281532,82.06805546059353,2.67
BA,2018,8,7626,30.414846949376265,101.460550785537,2.31
MG,2016,12,4444,19.04623847072994,116.72466041726715,1.88
SP,2016,9,1735,24.469266061262005,37.56568049214189,1.78
PE,2018,8,6095,23.548656761245546,145.84647269359192,1.97
PE,2020,4,10788,23.67928052972777,42.301690455506545,2.75
PE,2021,11,17745,26.60947704418804,37.50980463624288,2.11
BA,2017,6,4386,21.876567597009956,87.46074669817722,2.13
PE,2017,1,13471,22.701877116188744,194.77512096962505,2.51
CE,2020,4,13098,20.560184410963434,227.08205299200768,1.75
PR,2017,8,20359,27.366476551245317,124.42610897141336,2.26
PR,2016,1,14855,24.79825626320112,88.09009798661945,2.25
SC,2022,3,15142,25.91165427406596,107.81563489079669,2.39
BA,2019,1,15496,26.43595155790205,116.74549682299703,2.36
PA,2015,9,7378,29.97423828184154,173.31993623005047,2.08
MG,2017,2,9135,29.450837475617604,39.092579396536344,1.69
PE,2022,9,17584,24.969124871362137,159.72324026638333,1.93
PR,2018,4,1746,24.473888093258882,28.663121797779738,2.35
PE,2021,2,8588,22.40357439011454,75.95521455931882,2.66
SP,2016,4,5345,26.23247333668392,99.8714568157312,1.73
PR,2021,12,13171,26.121338876886032,120.55728487648008,1.71
SP,2019,11,9891,21.81182599688948,99.81977409432751,1.63
BA,2019,11,15129,26.159348855001877,108.75325233966944,1.87
PA,2020,10,11455,27.02506348108204,102.02199197554995,2.38
PA,2023,6,4269,20.63506013115122,23.962623759555527,2.49
PE,2020,11,4500,24.569741912760335,128.75675518255642,1.48
SC,2022,7,11969,23.802813166942702,140.56527528488795,1.74
BA,2021,3,8144,23.983840480157735,167.13266225057396,1.68
SC,2023,3,9336,21.142040311801587,192.3533608944208,1.84
BA,2018,12,16692,18.520332722612302,120.54169038904912,2.03
SC,2016,10,15795,21.733751099252824,170.57558942698807,1.98
PR,2021,12,20988,21.313625058841797,100.90499821619474,2.25
PR,2020,8,10418,25.059669202640567,27.479087938394855,1.52
PA,2015,5,8794,25.10853934894927,148.05429841209866,1.94
PR,2023,4,14090,24.937776690460595,136.97617420274528,2.51
PE,2023,7,9196,19.809807980315618,100.03134159182095,2.52
MG,2016,7,9359,20.641324876585337,96.88590880471754,2.6
PA,2017,9,10989,22.149981944765315,123.89996937234689,2.22
BA,2019,9,20263,24.06942903769783,83.12167056819008,1.9
PA,2019,5,15519,22.994677364015917,122.1128669847271,2.15
SP,2015,12,16044,24.931917298694366,53.89025184428615,2.86
PA,2022,8,20039,26.926410950212528,59.50870214930688,1.94
PR,2022,10,16512,21.002118577121006,33.970535024508905,2.65
BA,2018,1,6342,21.116188502548574,212.20292559683736,1.37
PE,2021,9,16436,24.40607995827665,103.65410654637247,2.27
SP,2017,8,17071,23.753908091072525,160.41283663266123,2.29
SP,2020,6,15259,26.230090684520743,45.16085852927615,2.21
SP,2023,3,11022,24.022729979334187,90.91567608872651,2.23
PE,2015,3,14731,29.22156368951218,127.57492649978794,2.26
RS,2019,8,11898,19.236375693415855,173.56310626029074,2.27
BA,2018,5,7109,26.520650579892244,69.87530655434817,2.0
SP,2022,10,8351,24.597978588315478,79.87365006966485,2.02
GO,2015,11,15518,19.79099679891738,60.4023619993434,1.69
PA,2023,7,7470,17.796122137941726,93.96934151815569,2.32
GO,2020,5,7942,20.624942800258076,49.00757562582382,2.49
SP,2018,8,15766,27.627263134418275,28.162888087084454,2.62
PR,2023,10,12668,27.285694667785126,112.9339542741618,1.85
SP,2019,10,14885,23.61404254498391,133.5298313055535,1.58
PA,2019,4,5854,22.91318104952216,43.047855571095575,2.21
PR,2019,2,14747,21.431709010136395,66.2753885270817,1.75
SC,2015,3,8699,23.437832041930477,95.00262990627895,2.27
BA,2015,8,6915,22.577514943505033,185.33761773620736,1.44
PA,2022,11,9473,29.129826152998803,0.0,2.43
PR,2022,7,18810,20.2903331995538,122.24856465596912,2.15
PA,2020,2,10177,25.177313112228685,133.96265928501052,1.52
PA,2018,6,23006,29.271214024593498,64.39314941443534,2.19
RS,2016,9,1689,26.32374844746736,82.53852622923162,2.13
GO,2016,4,4268,20.62716988942752,116.64950398890585,2.26
SP,2023,9,18620,19.373009407231947,98.51828314582116,2.34
PR,2019,2,19878,24.823203615157073,184.95303761984837,1.38
PE,2018,2,7682,24.451569616706088,105.13225514868861,1.96
SP,2015,9,12344,27.69722729174004,143.06117075499222,2.07
CE,2021,12,15560,25.64534354605328,122.5128845594871,2.01
SP,2017,7,10853,22.545480227493407,134.70594269255542,1.99
PE,2020,7,12749,22.341855814176252,61.13056157809207,2.42
PE,2019,1,12054,20.08152689856314,110.05945297002214,1.58
SC,2019,11,4592,24.38809301483925,96.72180369851273,2.01
PA,2019,6,10276,19.78665524750021,64.1887495288492,2.04
GO,2015,7,12061,26.72997104278357,146.25087340612333,2.07
MG,2015,11,12515,25.76746563365659,0.0,1.81
SP,2017,6,3347,25.672368001418025,167.34771096190244,2.74
SC,2018,6,15768,20.03451866475662,0.0,2.39
PR,2019,2,12647,23.55010979666959,92.31366696513436,2.76
CE,2016,6,6723,22.83208313773929,147.05809328733756,2.29
RS,2022,4,20995,24.308419153378278,40.58090639219737,2.33
PR,2016,9,10267,25.58553864241785,121.18698384206716,2.1
RS,2023,12,10591,22.459208848693972,115.78111654141914,2.57
SC,2016,1,15208,22.572049427024332,116.33159811283966,2.27
SP,2023,8,21420,26.039783509605954,82.56491822799376,2.04
PA,2021,5,15405,20.611500111650503,76.73504182578323,2.65
SP,2022,1,16130,21.760015690737912,21.493735917717743,1.71
SP,2016,4,6991,24.017510496102123,94.80083506564513,1.88
PR,2021,1,12434,26.6991611190886,145.8755413541066,2.94
PE,2020,6,9338,21.093675784772973,77.19494960943103,2.3
PE,2018,2,15520,29.36909696878915,79.68878353132553,1.31
PE,2021,5,15984,19.948011716503117,179.48307829216952,2.41
PE,2018,7,20166,28.650836472235696,91.82505206355565,1.79
SC,2016,2,1208,27.598770446980218,117.60798816181178,1.93
GO,2021,6,8847,19.709695223250815,126.78593741707249,2.87
SC,2022,6,18501,19.10338998908697,91.79242075958908,2.6
BA,2016,5,4992,26.15959250654167,134.06281158104218,2.7
PE,2019,5,16028,22.867796444846192,149.4700531834855,1.92
SP,2015,3,17670,20.9791588511742,145.17856960178005,2.01
BA,2021,10,11858,29.43510362694449,150.76907611920333,2.17
SC,2022,10,4892,20.41829267940135,0.0,2.36
CE,2020,11,11392,21.819184207283918,41.40395336415674,2.0
PA,2019,12,19293,22.1748050607066,74.27609512911688,2.66
MG,2020,2,19695,15.601653517690544,60.20226098987716,2.25
CE,2016,7,13039,24.274103277319956,63.994899211055646,2.55
RS,2015,1,7113,21.265324333982463,144.47818375285786,1.87
MG,2021,6,20691,26.431608344489213,105.34571063849694,1.97
SC,2021,6,16104,26.823788168879283,93.15740357350697,2.17
RS,2016,3,7442,24.695163000642573,88.72187608095177,1.96
PE,2016,2,13712,24.729139888960948,79.99311810734989,2.41
SP,2015,12,13483,24.490767343098828,87.90331853497518,2.42
PR,2022,2,8816,21.898787445995517,169.37948400970168,2.03
SP,2022,9,13740,22.155516148652964,11.78887206826488,2.3
PR,2015,11,17530,27.96968084332474,163.72240262776046,2.71
MG,2022,5,10518,26.20572433286887,214.6838538191058,2.41
PA,2023,7,18041,24.618260953515,163.34215321502225,2.3
BA,2018,12,3223,25.800195979057083,50.50333617119295,2.49
RS,2015,5,23091,23.816749413660737,75.67343645537291,2.6
CE,2015,7,12286,24.554840307978235,151.66495000272107,2.56
PR,2017,4,17365,25.783550733510314,87.56721582173628,2.08
GO,2019,8,13093,17.77715753901123,74.69948553982151,2.37
CE,2019,11,7882,26.718416754274134,94.95098269203311,2.01
SP,2023,10,11818,26.50302066347132,43.90745874997614,2.08
SC,2016,11,2452,21.65793516867763,93.48709462816254,2.24
RS,2016,10,15441,27.732307548470168,39.68921584129912,1.67
MG,2020,7,12968,17.348055646017933,136.1236955454578,2.21
CE,2023,10,11042,25.05885925444126,57.78343774596667,1.89
CE,2015,5,15763,24.11979913966876,102.57513599866601,1.74
PR,2023,11,12187,23.07158677590168,77.77793303322014,2.34
CE,2023,6,15034,24.05810198246194,119.10253387766653,2.02
SC,2023,5,16811,25.74819167498269,141.11670347862452,2.17
PR,2019,7,9253,18.583295238044393,114.3249304644668,2.03
SP,2023,12,7822,27.002893770866947,64.98425501196174,1.92
BA,2018,2,3387,22.76917946285755,71.84188892455379,2.14
PE,2016,5,12612,27.046358544524036,217.99501066554217,1.69
PA,2020,10,14260,25.930553032949827,147.42570401767276,2.07
PA,2018,3,5381,22.706789577173012,90.10710240695158,2.69
GO,2020,9,19101,23.76202141087136,71.29195981009369,1.74
BA,2017,6,7888,23.938261718727407,28.05285682750298,2.53
PR,2020,10,1482,28.81878114218002,156.41167130789387,2.73
GO,2016,3,19474,20.578662639689842,64.45483561177778,1.86
RS,2016,7,2134,22.68578142965608,152.68676588244665,2.2
SP,2023,4,16820,19.253435847374575,141.37324006247562,1.71
MG,2021,3,15605,24.37172473690821,167.64010748402555,1.67
CE,2017,8,13597,22.129472959529,137.94195281799145,2.15
MG,2015,4,9386,22.493485479442267,89.5078944995474,2.22
PR,2022,11,14513,28.45407120779627,100.79538099119456,1.93
GO,2020,1,17242,21.52989143215938,101.22677933753806,1.76
CE,2021,6,7070,23.521433855801632,86.56270047481324,1.86
PR,2023,10,16881,22.62419914143042,18.83911525251007,2.37
SC,2019,11,16654,22.812508869990218,0.0,2.37
SC,2015,11,13465,32.31536882847492,137.94146341379133,2.29
GO,2021,1,9310,18.795072909162375,90.95389861700649,1.98
CE,2019,5,16677,25.93220562898487,148.0019590447713,1.78
PA,2017,7,14541,31.282120153139054,81.02305512890368,2.49
SC,2023,6,6920,27.237257314041557,99.94252175976668,2.59
RS,2015,2,10163,24.140826496349277,146.47644531747338,1.94
GO,2015,11,16095,20.481695039624718,177.7669119737539,2.05
SC,2015,4,12572,27.914323002130224,84.19103737121915,1.66
SC,2017,11,17429,26.8120379342871,49.99596287065001,2.26
GO,2020,2,10291,19.410922688995036,160.65040714710835,2.72
RS,2017,11,7000,23.039156310116933,85.64570668389409,2.38
GO,2022,1,22968,20.38171816116564,75.73804374809293,2.76
SP,2016,3,3595,15.421439883976674,80.01033227562138,1.98
PA,2023,3,9500,20.311927558145026,64.06830349735945,1.71
MG,2017,12,13398,24.316317678544113,138.6872708574361,2.55
PE,2019,7,16930,25.74095753177865,33.088531476111456,2.15
RS,2022,1,15232,23.02968914057179,105.10255786564255,1.83
PE,2016,9,23556,28.12237617750648,112.48544032037111,2.66
RS,2020,11,11412,27.088319738231856,70.07273415819822,1.92
SP,2019,6,7635,23.624167088662258,179.35662257271917,1.76
PE,2023,4,10901,23.24219193713652,144.91671233053302,2.28
RS,2019,3,10400,25.148218856125357,77.27355138046295,1.71
PE,2016,3,11658,23.94646077061953,94.69268025883355,2.41
SP,2019,2,7087,19.72294775528251,144.7145264023242,1.75
PR,2018,2,15920,23.113854045932396,104.00135441737733,2.18
CE,2021,12,13854,25.996701593625907,170.07890694997226,2.2
MG,2020,10,5680,27.944220794463938,128.31048495746003,2.18
SP,2016,5,16840,26.880491690416818,112.64416385650415,1.71
SP,2019,9,7942,25.002908092875778,112.21383144852636,2.04
CE,2021,2,6085,28.3721149273937,257.44483225234364,2.51
PA,2021,2,12436,25.271855004189625,49.07684850375379,2.04
BA,2019,12,3210,23.734349845370968,45.278197546579804,1.75
PR,2023,6,14947,28.436134704100418,87.92784697918273,1.97
PA,2018,10,1000,26.160775976498325,170.23441656636498,1.72
PA,2017,2,6853,27.90600928127607,0.0,1.45
PR,2018,12,19875,20.437179397422753,4.805523293739995,2.05
SC,2019,4,8566,21.419194113212047,80.01360087925377,2.13
RS,2020,6,9442,21.54778477678531,206.00798539368378,2.31
CE,2017,5,18368,24.54532987438427,101.27203410375157,2.24
BA,2016,1,8035,29.473048599486887,41.87905180354732,2.28
CE,2018,6,15817,20.583159383828605,141.10242201860376,2.09
MG,2019,1,17870,26.716095017409156,183.09648851736378,2.74
PA,2018,3,14392,20.392294367255495,68.06550796780985,1.85
PE,2017,10,4775,30.352558205193105,122.7202779660709,2.0
SP,2022,5,8980,19.210045019247694,107.83786925898157,2.6
PE,2018,10,25568,26.22090098628458,128.61326864508263,1.98
PR,2016,5,9547,26.64112626916373,77.05213331028598,2.07
SP,2016,10,26931,25.86001496670226,131.43155008894118,2.22
SP,2015,6,20544,21.36825129006379,141.9234026045786,2.45
GO,2018,12,14595,20.83096958370232,135.71496920503847,2.14
RS,2023,10,13486,27.81720188234717,18.882967958575463,1.83
PA,2021,8,9675,27.145219896704912,28.30681736924305,1.98
RS,2021,5,11555,27.10428242131407,65.53837139323339,2.26
CE,2021,11,8556,27.46791597034761,113.37437043669213,2.01
BA,2022,1,11681,19.391754973302284,127.95998017204376,1.96
SC,2015,5,5189,19.30208685417802,47.29565600853992,1.82
BA,2022,3,4921,21.986028577029067,116.21186506331723,2.46
SP,2018,4,18505,22.561075783819113,147.28645563251166,2.06
PE,2018,8,3938,22.24139334417815,133.40004369707117,2.07
CE,2018,7,16430,24.832493917301598,77.00842189676851,2.3
SP,2020,11,2528,27.34575147984534,81.57896035690118,1.69
SP,2021,5,15148,23.118014374189293,35.1215935229737,2.11
PR,2020,2,10962,21.55404828999642,187.0161981208565,2.55
PE,2015,6,18606,26.438769302669833,123.70147640796533,2.08
BA,2022,11,10340,23.15410653471238,19.388310044503186,2.17
BA,2021,6,1952,24.321974649402357,161.33230658595588,2.16
SC,2020,10,11059,23.00258024246522,132.92742768652226,2.42
PR,2020,10,12798,25.019911078707718,159.71472851100305,2.16
CE,2019,11,11340,20.958287601021087,72.0697235580875,2.84
PR,2020,6,14875,26.17881667763145,79.04872075798521,2.17
PE,2023,9,9178,23.90166989412691,59.36764720554744,1.97
RS,2023,11,5682,21.70705130931653,205.85907699948862,2.55
GO,2022,8,7001,25.59279895904813,74.9504701595028,2.04
MG,2023,8,9421,21.7041866127664,52.23940951501535,1.92
SC,2022,1,9378,21.83678220601285,67.65234729409897,1.74
SC,2022,5,24030,20.396169303726257,83.74203830120628,2.24
SP,2015,7,18275,18.889253519181125,177.79768620334045,1.96
BA,2019,6,15433,25.602856137623526,113.84195740651205,1.87
PR,2018,5,14230,27.49684994733348,161.6775348684534,1.93
PA,2016,8,13498,22.648200825947903,114.26520027441575,1.99
CE,2022,3,13525,21.604582466437225,90.98821474917544,2.35
SP,2017,6,12816,18.563115662254628,47.87437314342059,2.25
RS,2018,5,12200,17.479946760312934,179.70142365336324,2.06
MG,2021,8,1540,26.180191637146045,149.54808061963263,2.27
PA,2023,4,10154,18.077976593203076,154.0974088856624,2.07
BA,2016,8,10798,20.56819928820742,146.25821464423063,2.16
RS,2017,10,8255,24.850293955116015,64.49427476576511,1.9
PR,2018,2,9219,24.269121788055013,113.25036346175287,1.9
PR,2015,9,13503,24.974107150652166,154.3431583037291,2.15
GO,2021,9,15837,24.020758345465765,147.2168427398355,2.15
PA,2016,10,13496,22.929219438615444,107.82957526932289,2.4
SC,2019,10,15712,20.58640297603865,198.7493411770459,2.25
SC,2015,6,15800,22.097569664183045,126.6488682949237,1.95
PE,2017,4,10501,23.132856371816544,166.09960016013684,1.72
RS,2016,4,14626,18.32897459319884,110.0072516520241,2.36
BA,2015,6,3268,21.640991688368153,81.41694831578441,2.2
PA,2021,5,10078,22.883344471059623,148.4591493681134,2.39
GO,2019,6,9490,21.933105732439504,136.6759231235608,2.24
GO,2015,7,19656,22.972336443751892,117.32321139405073,2.64
PE,2020,7,13685,26.006183252703842,57.6933545725451,2.04
BA,2019,9,5327,26.374457781855686,150.5480592930578,2.11
BA,2017,8,14972,28.53405944393261,60.3269265184421,2.34
MG,2021,6,16548,19.47629290991694,138.86782147925587,2.36
MG,2023,12,11551,22.737764553305798,45.15071539556512,2.2
GO,2023,6,15451,27.682738515201372,57.64765904156935,1.62
PA,2023,5,1000,18.76279225627021,114.60452089924298,1.57
PA,2016,1,1000,20.47131224298754,128.94827965421308,1.98
BA,2017,9,6106,22.15279299908533,110.83437907359965,2.11
PA,2021,9,12745,30.132971407124394,73.64198823517987,1.54
GO,2019,9,19660,21.0764018877158,155.66051625221087,2.09
